reaction,direction,source,coenzyme,equation,reactants,products,reactant_gen,product_gen,generation,reaction_id,ec_list
R07758,forward,KEGG,,C00083 + C00154 => C16216 + C00010 + C00011,C00083 + C00154,C16216 + C00010 + C00011,74.0,75.0,74.5,R07758,2.3.1.199
R09955,reverse,KEGG,,C00280 => C20252,C00280,C20252,74.0,75.0,74.5,R09955,5.3.3.1
R08205_v1,forward,KEGG (Modified),FAD,C00280 + C00005 + C00080 + C00007 + Z00013 => C04676 + C00006 + C00001 + Z00013,C00280 + C00005 + C00080 + C00007 + Z00013,C04676 + C00006 + C00001 + Z00013,74.0,75.0,74.5,R08205,1.14.13.54
R08584,forward,KEGG,,2C00080 + C05306 => C05797 + C00305,2C00080 + C05306,C05797 + C00305,74.0,75.0,74.5,R08584,4.99.1.10
R01274,forward,KEGG,,C00154 + C00001 => C00010 + C00249,C00154 + C00001,C00010 + C00249,74.0,75.0,74.5,R01274,"3.1.2.2, 3.1.2.22"
R08204_v1,forward,KEGG (Modified),Fe,C16540 + C00007 + C00005 + C00080 + Z00015 => 2C00001 + C16541 + C00006 + Z00015,C16540 + C00007 + C00005 + C00080 + Z00015,2C00001 + C16541 + C00006 + Z00015,74.0,75.0,74.5,R08204,1.14.13.122
R01277,reverse,KEGG,,C00154 + C00004 + C00080 => C00517 + C00010 + C00003,C00154 + C00004 + C00080,C00517 + C00010 + C00003,74.0,75.0,74.5,R01277,1.2.1.42
R01281_v1,forward,KEGG (Modified),PLP,C00154 + C00065 + Z00035 => C02934 + C00010 + C00011 + Z00035,C00154 + C00065 + Z00035,C02934 + C00010 + C00011 + Z00035,74.0,75.0,74.5,R01281,2.3.1.50
R12466,forward,KEGG,,C00154 + C20985 => C22176 + C00010,C00154 + C20985,C22176 + C00010,74.0,75.0,74.5,R12466,2.3.1.288
R11227_v1,forward,KEGG (Modified),2Fe2S,2C00138 + 2C00080 + C18021 + C00007 + Z00001 => 2C00139 + C21192 + C00001 + Z00001,2C00138 + 2C00080 + C18021 + C00007 + Z00001,2C00139 + C21192 + C00001 + Z00001,74.0,75.0,74.5,R11227,1.14.15.17
R09071_v1,reverse,KEGG (Modified),"FAD, Generic FeS",2C00139 + C05306 + C00001 + Z00063 + Z00013 => 2C00138 + 2C00080 + C18151 + Z00063 + Z00013,2C00139 + C05306 + C00001 + Z00063 + Z00013,2C00138 + 2C00080 + C18151 + Z00063 + Z00013,74.0,75.0,74.5,R09071,1.17.7.2
R08381,forward,KEGG,,C00154 + C00899 => C00010 + C03455,C00154 + C00899,C00010 + C03455,74.0,75.0,74.5,R08381,2.3.1.76
R01838,reverse,KEGG,,C00280 + C00005 + C00080 => C00535 + C00006,C00280 + C00005 + C00080,C00535 + C00006,74.0,75.0,74.5,R01838,"1.1.1.51, 1.1.1.64"
R01835,reverse,KEGG,,C00080 + C00005 + C00280 => C03772 + C00006,C00080 + C00005 + C00280,C03772 + C00006,74.0,75.0,74.5,R01835,1.3.1.3
R01836,reverse,KEGG,,C00280 + C00004 + C00080 => C00535 + C00003,C00280 + C00004 + C00080,C00535 + C00003,74.0,75.0,74.5,R01836,"1.1.1.239, 1.1.1.51"
R01837,reverse,KEGG,,C00280 + C00004 + C00080 => C01227 + C00003,C00280 + C00004 + C00080,C01227 + C00003,74.0,75.0,74.5,R01837,"1.1.1.145, 5.3.3.1"
R01280_v1,reverse,KEGG (Modified),Mg,C00020 + C00154 + C00013 + Z00029 => C00002 + C00249 + C00010 + Z00029,C00020 + C00154 + C00013 + Z00029,C00002 + C00249 + C00010 + Z00029,74.0,75.0,74.5,R01280,6.2.1.3
R08585,forward,KEGG,,C05306 => C05307,C05306,C05307,74.0,75.0,74.5,R08585,
R07427,forward,KEGG,,C01789 => C15784,C01789,C15784,74.0,75.0,74.5,R07427,
R11011,forward,KEGG,,2C00999 + 2C00080 + C00154 + C00007 => 2C00996 + 2C00001 + C20996,2C00999 + 2C00080 + C00154 + C00007,2C00996 + 2C00001 + C20996,74.0,75.0,74.5,R11011,1.14.19.32
RZ_486,forward,KEGG,,C05307 => Z00058,C05307,Z00058,75.0,75.0,75.0,RZ,
R09067_v1,forward,KEGG (Modified),Mn,C16541 + C05427 + Z00030 => C05307 + C00013 + Z00030,C16541 + C05427 + Z00030,C05307 + C00013 + Z00030,75.0,75.0,75.0,R09067,2.5.1.62
R09069,forward,KEGG,,C18151 + C00003 => C05307 + C00004 + C00080,C18151 + C00003,C05307 + C00004 + C00080,75.0,75.0,75.0,R09069,1.1.1.294
R09067_v2,forward,KEGG (Modified),Mg,C16541 + C05427 + Z00029 => C05307 + C00013 + Z00029,C16541 + C05427 + Z00029,C05307 + C00013 + Z00029,75.0,75.0,75.0,R09067,2.5.1.62
R09068,reverse,KEGG,,C16541 + C01389 => C05307 + C00001,C16541 + C01389,C05307 + C00001,75.0,75.0,75.0,R09068,3.1.1.14
R02368,forward,KEGG,,C02588 + C00001 => C00473 + C00249,C02588 + C00001,C00473 + C00249,75.0,75.0,75.0,R02368,
R02368,reverse,KEGG,,C00473 + C00249 => C02588 + C00001,C00473 + C00249,C02588 + C00001,75.0,75.0,75.0,R02368,
R03049,forward,KEGG,,C03455 + C00001 => C00899 + C00249,C03455 + C00001,C00899 + C00249,75.0,75.0,75.0,R03049,3.1.1.63
R09070,forward,KEGG,,C18151 + C00006 => C05307 + C00005 + C00080,C18151 + C00006,C05307 + C00005 + C00080,75.0,75.0,75.0,R09070,1.1.1.294
R01704,reverse,KEGG,,C00249 + C00004 + C00080 => C00517 + C00003 + C00001,C00249 + C00004 + C00080,C00517 + C00003 + C00001,75.0,75.0,75.0,R01704,1.2.1.48
R01704,forward,KEGG,,C00517 + C00003 + C00001 => C00249 + C00004 + C00080,C00517 + C00003 + C00001,C00249 + C00004 + C00080,75.0,75.0,75.0,R01704,1.2.1.48
R01706_v1,reverse,KEGG (Modified),Phosphopantetheine,C00229 + C00249 + Z00038 + C00229 + C00249 + Z00038 => C05764 + C00001 + Z00038 + C05764 + C00001 + Z00038,C00229 + C00249 + Z00038 + C00229 + C00249 + Z00038,C05764 + C00001 + Z00038 + C05764 + C00001 + Z00038,75.0,75.0,75.0,R01706,"2.3.1.85, 3.1.2.14"
R09069,reverse,KEGG,,C05307 + C00004 + C00080 => C18151 + C00003,C05307 + C00004 + C00080,C18151 + C00003,75.0,75.0,75.0,R09069,1.1.1.294
R11228_v1,forward,KEGG (Modified),2Fe2S,C21192 + C00001 + Z00001 => C18022 + Z00001,C21192 + C00001 + Z00001,C18022 + Z00001,75.0,75.0,75.0,R11228,1.14.15.17
R08976,reverse,KEGG,,C18064 + C00011 => C18063,C18064 + C00011,C18063,75.0,75.0,75.0,R08976,3.1.1.82
R09957,reverse,KEGG,,C20252 + C00004 + C00080 => C01227 + C00003,C20252 + C00004 + C00080,C01227 + C00003,75.0,75.0,75.0,R09957,1.1.1.51
R11228_v1,reverse,KEGG (Modified),2Fe2S,C18022 + Z00001 => C21192 + C00001 + Z00001,C18022 + Z00001,C21192 + C00001 + Z00001,75.0,75.0,75.0,R11228,1.14.15.17
R09957,forward,KEGG,,C01227 + C00003 => C20252 + C00004 + C00080,C01227 + C00003,C20252 + C00004 + C00080,75.0,75.0,75.0,R09957,1.1.1.51
R09070,reverse,KEGG,,C05307 + C00005 + C00080 => C18151 + C00006,C05307 + C00005 + C00080,C18151 + C00006,75.0,75.0,75.0,R09070,1.1.1.294
R03049,reverse,KEGG,,C00899 + C00249 => C03455 + C00001,C00899 + C00249,C03455 + C00001,75.0,75.0,75.0,R03049,3.1.1.63
R08976,forward,KEGG,,C18063 => C18064 + C00011,C18063,C18064 + C00011,75.0,75.0,75.0,R08976,3.1.1.82
R07428,forward,KEGG,,C15784 + C00003 => C15785 + C00004 + C00080,C15784 + C00003,C15785 + C00004 + C00080,75.0,76.0,75.5,R07428,
R04092,forward,KEGG,,C02934 + C00016 => C06121 + C01352,C02934 + C00016,C06121 + C01352,75.0,76.0,75.5,R04092,
R02502_v1,forward,KEGG (Modified),Mn,C00535 + C00167 + Z00030 => C11134 + C00015 + Z00030,C00535 + C00167 + Z00030,C11134 + C00015 + Z00030,75.0,76.0,75.5,R02502,2.4.1.17
R02498,reverse,KEGG,,C00535 + C00005 + C00080 => C05293 + C00006,C00535 + C00005 + C00080,C05293 + C00006,75.0,76.0,75.5,R02498,1.3.1.3
R02499,forward,KEGG,,C00535 + C00080 + C00004 => C04295 + C00003,C00535 + C00080 + C00004,C04295 + C00003,75.0,76.0,75.5,R02499,"1.1.1.145, 5.3.3.1"
R02978,reverse,KEGG,,C02934 + C00005 + C00080 => C00836 + C00006,C02934 + C00005 + C00080,C00836 + C00006,75.0,76.0,75.5,R02978,1.1.1.102
R03407,reverse,KEGG,,C01227 + C00005 + C00080 => C04295 + C00006,C01227 + C00005 + C00080,C04295 + C00006,75.0,76.0,75.5,R03407,1.1.1.51
R04969,forward,KEGG,,C05764 + C00003 => C05763 + C00004 + C00080,C05764 + C00003,C05763 + C00004 + C00080,75.0,76.0,75.5,R04969,1.3.1.9
R04970_v1,forward,KEGG (Modified),"FMN, Phosphopantetheine",C05764 + C00006 + Z00038 + C05764 + C00006 + Z00038 + C05764 + C00006 + Z00038 + Z00014 => C05763 + C00005 + C00080 + Z00038 + C05763 + C00005 + C00080 + Z00038 + C05763 + C00005 + C00080 + Z00038 + Z00014,C05764 + C00006 + Z00038 + C05764 + C00006 + Z00038 + C05764 + C00006 + Z00038 + Z00014,C05763 + C00005 + C00080 + Z00038 + C05763 + C00005 + C00080 + Z00038 + C05763 + C00005 + C00080 + Z00038 + Z00014,75.0,76.0,75.5,R04970,"1.3.1.10, 1.3.1.104, 1.3.1.39, 2.3.1.85, 2.3.1.86"
R09956,reverse,KEGG,,C00674 + C00004 + C00080 => C07635 + C00003,C00674 + C00004 + C00080,C07635 + C00003,75.0,76.0,75.5,R09956,1.1.1.51
R03408,forward,KEGG,,C01227 + C00080 + C00007 + C00005 => C05139 + C00006 + C00001,C01227 + C00080 + C00007 + C00005,C05139 + C00006 + C00001,75.0,76.0,75.5,R03408,1.14.14.1
R04309,reverse,KEGG,,C03772 + C00004 + C00080 => C04373 + C00003,C03772 + C00004 + C00080,C04373 + C00003,75.0,76.0,75.5,R04309,"1.1.1.152, 1.1.1.50"
R01703,forward,KEGG,,2C00027 + C00249 => 3C00001 + C01948 + C00011,2C00027 + C00249,3C00001 + C01948 + C00011,75.0,76.0,75.5,R01703,1.11.1.3
R07759,forward,KEGG,,C16216 + C00005 + C00080 => C16217 + C00006,C16216 + C00005 + C00080,C16217 + C00006,75.0,76.0,75.5,R07759,1.1.1.330
R08142,forward,KEGG,,C00477 => C16499,C00477,C16499,75.0,76.0,75.5,R08142,
R02477,reverse,KEGG,,C00674 + C00005 + C00080 => C00523 + C00006,C00674 + C00005 + C00080,C00523 + C00006,75.0,76.0,75.5,R02477,"1.1.1.209, 1.1.1.213, 1.1.1.357, 1.1.1.50"
R04310,reverse,KEGG,,C03772 + C00005 + C00080 => C04373 + C00006,C03772 + C00005 + C00080,C04373 + C00006,75.0,76.0,75.5,R04310,1.1.1.50
R10360,forward,KEGG,,2C00235 + C13782 => 2C00013 + C20561,2C00235 + C13782,2C00013 + C20561,75.0,76.0,75.5,R10360,
R10362,forward,KEGG,,C20553 + C00007 + C00005 + C00080 => C20554 + C00006 + C00001,C20553 + C00007 + C00005 + C00080,C20554 + C00006 + C00001,75.0,76.0,75.5,R10362,
R07762_v1,forward,KEGG (Modified),Phosphopantetheine,C05764 + C01209 + Z00038 => C16219 + C00229 + C00011 + Z00038,C05764 + C01209 + Z00038,C16219 + C00229 + C00011 + Z00038,75.0,76.0,75.5,R07762,"2.3.1.179, 2.3.1.199, 2.3.1.41"
R02476,reverse,KEGG,,C00674 + C00004 + C00080 => C00523 + C00003,C00674 + C00004 + C00080,C00523 + C00003,75.0,76.0,75.5,R02476,"1.1.1.209, 1.1.1.213, 1.1.1.239, 1.1.1.357, 1.1.1.50"
R12396,forward,KEGG,,C00002 + C00249 => C00013 + C22135,C00002 + C00249,C00013 + C22135,75.0,76.0,75.5,R12396,6.2.1.57
R11508_v1,forward,KEGG (Modified),4Fe4S,C21427 + C00019 + Z00002 => C21428 + C00021 + Z00002,C21427 + C00019 + Z00002,C21428 + C00021 + Z00002,75.0,76.0,75.5,R11508,2.1.1.332
R11508_v2,forward,KEGG (Modified),Generic FeS,C21427 + C00019 + Z00063 => C21428 + C00021 + Z00063,C21427 + C00019 + Z00063,C21428 + C00021 + Z00063,75.0,76.0,75.5,R11508,2.1.1.332
R09860_v2,forward,KEGG (Modified),"2Fe2S, Fe",2C00138 + 2C00080 + C20144 + C00007 + Z00015 + Z00001 => 2C00139 + C14909 + C00001 + Z00015 + Z00001,2C00138 + 2C00080 + C20144 + C00007 + Z00015 + Z00001,2C00139 + C14909 + C00001 + Z00015 + Z00001,75.0,76.0,75.5,R09860,1.14.15.30
R08389,reverse,KEGG,,C03455 + C04233 => C03889 + C00899,C03455 + C04233,C03889 + C00899,75.0,76.0,75.5,R08389,2.3.1.135
R03404_v1,reverse,KEGG (Modified),Ca,C01227 + C00059 + Z00055 => C04555 + C00001 + Z00055,C01227 + C00059 + Z00055,C04555 + C00001 + Z00055,75.0,76.0,75.5,R03404,3.1.6.2
R03406,reverse,KEGG,,C01227 + C00004 + C00080 => C04295 + C00003,C01227 + C00004 + C00080,C04295 + C00003,75.0,76.0,75.5,R03406,1.1.1.51
R03405,forward,KEGG,,C00053 + C01227 => C00054 + C04555,C00053 + C01227,C00054 + C04555,75.0,76.0,75.5,R03405,2.8.2.2
R02375,forward,KEGG,,C00154 + C00477 => C00010 + C02681,C00154 + C00477,C00010 + C02681,75.0,76.0,75.5,R02375,2.3.1.139
R02497,reverse,KEGG,,C00535 + C00005 + C00080 => C03917 + C00006,C00535 + C00005 + C00080,C03917 + C00006,75.0,76.0,75.5,R02497,1.3.1.22
R09860_v1,forward,KEGG (Modified),FAD,2C00138 + 2C00080 + C20144 + C00007 + Z00013 => 2C00139 + C14909 + C00001 + Z00013,2C00138 + 2C00080 + C20144 + C00007 + Z00013,2C00139 + C14909 + C00001 + Z00013,75.0,76.0,75.5,R09860,1.14.15.30
R10659,forward,KEGG,,C00063 + C01389 => C00112 + C20764,C00063 + C01389,C00112 + C20764,75.0,76.0,75.5,R10659,2.7.1.182
R09032,reverse,KEGG,,2C00138 + 2C00080 + C18022 => 2C00139 + C18098,2C00138 + 2C00080 + C18022,2C00139 + C18098,75.0,76.0,75.5,R09032,1.3.7.12
R11044_v1,forward,KEGG (Modified),"Fe, Heme",2C00999 + 2C00080 + C21072 + C00007 + Z00025 + Z00015 => 2C00996 + 2C00001 + C21000 + Z00025 + Z00015,2C00999 + 2C00080 + C21072 + C00007 + Z00025 + Z00015,2C00996 + 2C00001 + C21000 + Z00025 + Z00015,75.0,76.0,75.5,R11044,1.14.19.6
R02462,reverse,KEGG,,C00517 + C00004 + C00080 => C00823 + C00003,C00517 + C00004 + C00080,C00823 + C00003,75.0,76.0,75.5,R02462,"1.1.1.164, 1.1.1.192"
R02463,forward,KEGG,,C00517 + C00006 => C06123 + C00005 + C00080,C00517 + C00006,C06123 + C00005 + C00080,75.0,76.0,75.5,R02463,1.3.1.27
R02464_v1,reverse,KEGG (Modified),PLP,C00346 + C00517 + Z00035 => C01120 + Z00035,C00346 + C00517 + Z00035,C01120 + Z00035,75.0,76.0,75.5,R02464,4.1.2.27
R01705,forward,KEGG,,C00249 + C00017 => C06412 + C00001,C00249 + C00017,C06412 + C00001,75.0,76.0,75.5,R01705,3.1.2.22
R11349_v1,forward,KEGG (Modified),"Cytochrome, Heme",C00535 + C00138 + C00007 + C00080 + Z00025 + Z00010 => C21296 + C00001 + C00139 + Z00025 + Z00010,C00535 + C00138 + C00007 + C00080 + Z00025 + Z00010,C21296 + C00001 + C00139 + Z00025 + Z00010,75.0,76.0,75.5,R11349,1.14.15.19
R07446,forward,KEGG,,C15795 => C15796,C15795,C15796,75.0,76.0,75.5,R07446,1.14.19.79
R02976_v1,reverse,KEGG (Modified),Mg,C00008 + C01120 + Z00029 => C00002 + C00836 + Z00029,C00008 + C01120 + Z00029,C00002 + C00836 + Z00029,76.0,76.0,76.0,R02976,2.7.1.91
R06520_v1,forward,KEGG (Modified),Mn,C01120 + C00001 + Z00030 => C00836 + C00009 + Z00030,C01120 + C00001 + Z00030,C00836 + C00009 + Z00030,76.0,76.0,76.0,R06520,3.1.3.4
R02976_v1,forward,KEGG (Modified),Mg,C00002 + C00836 + Z00029 => C00008 + C01120 + Z00029,C00002 + C00836 + Z00029,C00008 + C01120 + Z00029,76.0,76.0,76.0,R02976,2.7.1.91
R06520_v2,reverse,KEGG (Modified),Mg,C00836 + C00009 + Z00029 => C01120 + C00001 + Z00029,C00836 + C00009 + Z00029,C01120 + C00001 + Z00029,76.0,76.0,76.0,R06520,3.1.3.4
R06520_v2,forward,KEGG (Modified),Mg,C01120 + C00001 + Z00029 => C00836 + C00009 + Z00029,C01120 + C00001 + Z00029,C00836 + C00009 + Z00029,76.0,76.0,76.0,R06520,3.1.3.4
R06520_v1,reverse,KEGG (Modified),Mn,C00836 + C00009 + Z00030 => C01120 + C00001 + Z00030,C00836 + C00009 + Z00030,C01120 + C00001 + Z00030,76.0,76.0,76.0,R06520,3.1.3.4
R07452,forward,KEGG,,C15785 + C00007 + C00005 => C15796 + C00006 + C00001,C15785 + C00007 + C00005,C15796 + C00006 + C00001,76.0,76.0,76.0,R07452,1.14.14.178
R04678,reverse,KEGG,,C05139 + C00003 => C05140 + C00080 + C00004,C05139 + C00003,C05140 + C00080 + C00004,76.0,77.0,76.5,R04678,"1.1.1.145, 5.3.3.1"
R06516_v1,reverse,KEGG (Modified),PLP,C00346 + C06123 + Z00035 => C06124 + Z00035,C00346 + C06123 + Z00035,C06124 + Z00035,76.0,77.0,76.5,R06516,4.1.2.27
R08963,forward,KEGG,,C03917 + C00005 + C00080 => C03852 + C00006,C03917 + C00005 + C00080,C03852 + C00006,76.0,77.0,76.5,R08963,"1.1.1.357, 1.1.1.50"
R04344,reverse,KEGG,,C03917 + C00005 + C00080 => C12525 + C00006,C03917 + C00005 + C00080,C12525 + C00006,76.0,77.0,76.5,R04344,1.1.1.210
R04352_v1,forward,KEGG (Modified),Mn,C04373 + C00167 + Z00030 => C11136 + C00015 + Z00030,C04373 + C00167 + Z00030,C11136 + C00015 + Z00030,76.0,77.0,76.5,R04352,2.4.1.17
R04330,reverse,KEGG,,C03917 + C00004 + C00080 => C03852 + C00003,C03917 + C00004 + C00080,C03852 + C00003,76.0,77.0,76.5,R04330,"1.1.1.239, 1.1.1.357, 1.1.1.53"
R07763_v1,forward,KEGG (Modified),CoA,C16219 + C00005 + C00080 + Z00051 => C16220 + C00006 + Z00051,C16219 + C00005 + C00080 + Z00051,C16220 + C00006 + Z00051,76.0,77.0,76.5,R07763,1.1.1.100
R07763_v2,forward,KEGG (Modified),ACP,C16219 + C00005 + C00080 + Z00003 => C16220 + C00006 + Z00003,C16219 + C00005 + C00080 + Z00003,C16220 + C00006 + Z00003,76.0,77.0,76.5,R07763,1.1.1.100
R10365,forward,KEGG,,C20554 + C00235 => C20555 + C00013,C20554 + C00235,C20555 + C00013,76.0,77.0,76.5,R10365,
R11509_v1,forward,KEGG (Modified),4Fe4S,C21428 + C00019 + Z00002 => C21429 + C00021 + Z00002,C21428 + C00019 + Z00002,C21429 + C00021 + Z00002,76.0,77.0,76.5,R11509,2.1.1.332
R11509_v2,forward,KEGG (Modified),Generic FeS,C21428 + C00019 + Z00063 => C21429 + C00021 + Z00063,C21428 + C00019 + Z00063,C21429 + C00021 + Z00063,76.0,77.0,76.5,R11509,2.1.1.332
R02478_v1,forward,KEGG (Modified),Mn,C00523 + C00167 + Z00030 => C11135 + C00015 + Z00030,C00523 + C00167 + Z00030,C11135 + C00015 + Z00030,76.0,77.0,76.5,R02478,2.4.1.17
R07760,forward,KEGG,,C16217 => C16218 + C00001,C16217,C16218 + C00001,76.0,77.0,76.5,R07760,4.2.1.134
R04544_v1,reverse,KEGG (Modified),"FMN, Phosphopantetheine",C05763 + C00001 + Z00038 + C05763 + C00001 + Z00038 + Z00014 => C04633 + Z00038 + C04633 + Z00038 + Z00014,C05763 + C00001 + Z00038 + C05763 + C00001 + Z00038 + Z00014,C04633 + Z00038 + C04633 + Z00038 + Z00014,76.0,77.0,76.5,R04544,"2.3.1.85, 2.3.1.86, 4.2.1.59"
R06525_v1,forward,KEGG (Modified),Fe,2C00999 + 2C00080 + C00836 + C00007 + Z00015 => 2C00996 + C12144 + C00001 + Z00015,2C00999 + 2C00080 + C00836 + C00007 + Z00015,2C00996 + C12144 + C00001 + Z00015,76.0,77.0,76.5,R06525,1.14.18.5
R06517,forward,KEGG,,C00040 + C00836 => C00010 + C12126,C00040 + C00836,C00010 + C12126,76.0,77.0,76.5,R06517,"2.3.1.24, 2.3.1.291, 2.3.1.297, 2.3.1.298, 2.3.1.299"
R06518_v1,reverse,KEGG (Modified),Zn,C00162 + C00836 + Z00054 => C12126 + C00001 + Z00054,C00162 + C00836 + Z00054,C12126 + C00001 + Z00054,76.0,77.0,76.5,R06518,3.5.1.23
R02979,forward,KEGG,,C00836 + C00016 => C01352 + C00319,C00836 + C00016,C01352 + C00319,76.0,77.0,76.5,R02979,
R11643,forward,KEGG,,C21000 + C00030 + C00007 => 2C00001 + C21528 + C00028,C21000 + C00030 + C00007,2C00001 + C21528 + C00028,76.0,77.0,76.5,R11643,1.14.19.13
R07429,forward,KEGG,,C15785 + C00005 + C00080 => C15786 + C00006,C15785 + C00005 + C00080,C15786 + C00006,76.0,77.0,76.5,R07429,1.3.1.22
R07447,forward,KEGG,,C15796 + C00005 + C00080 => C15797 + C00006,C15796 + C00005 + C00080,C15797 + C00006,76.0,77.0,76.5,R07447,1.3.1.22
R06521_v2,forward,KEGG (Modified),Mg,C06124 + C00001 + Z00029 => C00319 + C00009 + Z00029,C06124 + C00001 + Z00029,C00319 + C00009 + Z00029,77.0,77.0,77.0,R06521,3.1.3.4
R01926_v1,forward,KEGG (Modified),Mg,C00319 + C00002 + Z00029 => C06124 + C00008 + Z00029,C00319 + C00002 + Z00029,C06124 + C00008 + Z00029,77.0,77.0,77.0,R01926,2.7.1.91
R01926_v1,reverse,KEGG (Modified),Mg,C06124 + C00008 + Z00029 => C00319 + C00002 + Z00029,C06124 + C00008 + Z00029,C00319 + C00002 + Z00029,77.0,77.0,77.0,R01926,2.7.1.91
R06521_v1,forward,KEGG (Modified),Mn,C06124 + C00001 + Z00030 => C00319 + C00009 + Z00030,C06124 + C00001 + Z00030,C00319 + C00009 + Z00030,77.0,77.0,77.0,R06521,3.1.3.4
R06521_v2,reverse,KEGG (Modified),Mg,C00319 + C00009 + Z00029 => C06124 + C00001 + Z00029,C00319 + C00009 + Z00029,C06124 + C00001 + Z00029,77.0,77.0,77.0,R06521,3.1.3.4
R07453,forward,KEGG,,C15786 + C00007 + C00005 => C15797 + C00006 + C00001,C15786 + C00007 + C00005,C15797 + C00006 + C00001,77.0,77.0,77.0,R07453,1.14.14.178
R06521_v1,reverse,KEGG (Modified),Mn,C00319 + C00009 + Z00030 => C06124 + C00001 + Z00030,C00319 + C00009 + Z00030,C06124 + C00001 + Z00030,77.0,77.0,77.0,R06521,3.1.3.4
R06526_v1,forward,KEGG (Modified),Fe,2C00999 + 2C00080 + C12126 + C00007 + Z00015 => 2C00996 + C12145 + C00001 + Z00015,2C00999 + 2C00080 + C12126 + C00007 + Z00015,2C00996 + C12145 + C00001 + Z00015,77.0,78.0,77.5,R06526,1.14.18.5
R04543_v1,forward,KEGG (Modified),"FMN, Phosphopantetheine, CoA",C04633 + C00006 + Z00038 + C04633 + C00006 + Z00051 + C04633 + C00006 + Z00038 + Z00014 => C05762 + C00005 + C00080 + Z00038 + C05762 + C00005 + C00080 + Z00051 + C05762 + C00005 + C00080 + Z00038 + Z00014,C04633 + C00006 + Z00038 + C04633 + C00006 + Z00051 + C04633 + C00006 + Z00038 + Z00014,C05762 + C00005 + C00080 + Z00038 + C05762 + C00005 + C00080 + Z00051 + C05762 + C00005 + C00080 + Z00038 + Z00014,77.0,78.0,77.5,R04543,"1.1.1.100, 2.3.1.85, 2.3.1.86"
R06528_v1,reverse,KEGG (Modified),Zn,C00162 + C12144 + Z00054 => C12145 + C00001 + Z00054,C00162 + C12144 + Z00054,C12145 + C00001 + Z00054,77.0,78.0,77.5,R06528,3.5.1.23
R01496,forward,KEGG,,C00040 + C00319 => C00010 + C00195,C00040 + C00319,C00010 + C00195,77.0,78.0,77.5,R01496,"2.3.1.24, 2.3.1.291, 2.3.1.297, 2.3.1.298, 2.3.1.299"
R01494_v1,reverse,KEGG (Modified),Zn,C00162 + C00319 + Z00054 => C00195 + C00001 + Z00054,C00162 + C00319 + Z00054,C00195 + C00001 + Z00054,77.0,78.0,77.5,R01494,3.5.1.23
R01493_v1,reverse,KEGG (Modified),Zn,C00060 + C00319 + Z00054 => C00195 + C00001 + Z00054,C00060 + C00319 + Z00054,C00195 + C00001 + Z00054,77.0,78.0,77.5,R01493,3.5.1.23
R07761,forward,KEGG,,C16218 + C00005 + C00080 => C00412 + C00006,C16218 + C00005 + C00080,C00412 + C00006,77.0,78.0,77.5,R07761,1.3.1.93
R01928,forward,KEGG,,C00052 + C00319 => C00015 + C01747,C00052 + C00319,C00015 + C01747,77.0,78.0,77.5,R01928,"2.4.1.23, 2.4.1.47"
R11003_v1,forward,KEGG (Modified),Zn,2C00999 + 2C00080 + C12126 + C00007 + Z00054 => 2C00996 + C21021 + C00001 + Z00054,2C00999 + 2C00080 + C12126 + C00007 + Z00054,2C00996 + C21021 + C00001 + Z00054,77.0,78.0,77.5,R11003,1.14.18.7
R04543_v2,forward,KEGG (Modified),ACP,C04633 + C00006 + Z00003 => C05762 + C00005 + C00080 + Z00003,C04633 + C00006 + Z00003,C05762 + C00005 + C00080 + Z00003,77.0,78.0,77.5,R04543,"1.1.1.100, 2.3.1.85, 2.3.1.86"
R11451,forward,KEGG,,3C02557 + 6C00005 + 6C00080 + C00412 + C00229 => 4C00010 + 3C00011 + 6C00006 + 3C00001 + C21394,3C02557 + 6C00005 + 6C00080 + C00412 + C00229,4C00010 + 3C00011 + 6C00006 + 3C00001 + C21394,78.0,79.0,78.5,R11451,2.3.1.252
R01503,forward,KEGG,,C00570 + C00195 => C00055 + C06062,C00570 + C00195,C00055 + C06062,78.0,79.0,78.5,R01503,2.7.8.48
R04968_v1,reverse,KEGG (Modified),"FMN, Phosphopantetheine",C05762 + C00011 + C00229 + Z00038 + C05762 + C00011 + C00229 + Z00038 + C05762 + C00011 + C00229 + Z00038 + Z00014 => C05761 + C01209 + Z00038 + C05761 + C01209 + Z00038 + C05761 + C01209 + Z00038 + Z00014,C05762 + C00011 + C00229 + Z00038 + C05762 + C00011 + C00229 + Z00038 + C05762 + C00011 + C00229 + Z00038 + Z00014,C05761 + C01209 + Z00038 + C05761 + C01209 + Z00038 + C05761 + C01209 + Z00038 + Z00014,78.0,79.0,78.5,R04968,"2.3.1.179, 2.3.1.41, 2.3.1.85, 2.3.1.86"
R01891,forward,KEGG,,C00307 + C00195 => C00055 + C00550,C00307 + C00195,C00055 + C00550,78.0,79.0,78.5,R01891,2.7.8.3
R01497,forward,KEGG,,C00029 + C00195 => C00015 + C01190,C00029 + C00195,C00015 + C01190,78.0,79.0,78.5,R01497,2.4.1.80
R12465,forward,KEGG,,C00412 + C20985 => C22177 + C00010,C00412 + C20985,C22177 + C00010,78.0,79.0,78.5,R12465,2.3.1.288
R08174,forward,KEGG,,C00412 + C00001 => C00010 + C01530,C00412 + C00001,C00010 + C01530,78.0,79.0,78.5,R08174,3.1.2.2
